City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
358,lethbridge,CA,49.7,-112.8186,63.21,47,75,6.91,broken clouds
359,palora,EC,-1.7,-77.9333,64.49,99,98,2.42,light rain
360,kozhva,RU,65.1073,57.0459,72.73,34,100,6.44,overcast clouds
361,sarangarh,IN,21.6,83.0833,87.69,56,70,8.41,broken clouds
362,cap malheureux,MU,-19.9842,57.6142,75.69,63,98,8.99,overcast clouds
363,kieta,PG,-6.2167,155.6333,85.77,65,10,7.67,clear sky
364,linxia,CN,35.6003,103.2064,76.96,42,8,3.24,clear sky
365,strezhevoy,RU,60.7333,77.5889,62.58,80,100,8.61,light rain
366,robertsganj,IN,24.7,83.0667,89.91,49,18,5.75,few clouds
367,mildura,AU,-34.2,142.15,58.06,82,90,6.91,overcast clouds
368,asau,RO,46.4333,26.4,58.39,90,70,2.98,broken clouds
369,mogadishu,SO,2.0371,45.3438,78.6,79,43,19.15,scattered clouds
370,micheweni,TZ,-4.9667,39.8333,76.64,73,31,13.78,scattered clouds
371,gidole,ET,5.65,37.3667,55.85,83,98,3.33,overcast clouds
372,osesti,RO,46.7667,27.4667,58.86,86,95,4.18,overcast clouds
373,myronivka,UA,49.6601,30.9823,58.66,90,0,5.68,clear sky
374,pacific grove,US,36.6177,-121.9166,66.22,78,1,1.99,clear sky
375,la rioja,ES,42.25,-2.5,51.58,96,72,2.59,broken clouds
376,hato mayor,DO,18.7629,-69.256,77.29,91,92,3.74,overcast clouds
377,mwense,ZM,-10.3845,28.698,54.95,83,0,4.34,clear sky
378,verkhoyansk,RU,67.5447,133.385,64.62,36,100,17.56,overcast clouds
379,vila velha,BR,-20.3297,-40.2925,69.75,100,75,2.3,broken clouds
380,saint-augustin,CA,51.226,-58.6502,47.39,58,77,6.53,broken clouds
381,curup,ID,-3.4667,102.5333,84.33,49,42,1.97,scattered clouds
382,aswan,EG,24.0934,32.907,87.94,19,0,9.46,clear sky
383,wanning,CN,18.8003,110.3967,80.08,94,100,25.86,overcast clouds
384,navalcarnero,ES,40.2891,-4.012,64.63,59,47,12.91,scattered clouds
385,jurmala,LV,56.968,23.7704,55.85,94,0,3.44,clear sky
386,guangshui,CN,31.6199,113.9978,84.2,68,100,6.13,moderate rain
387,russell,US,32.3502,-85.1999,74.97,91,75,0.0,broken clouds
388,gao,ML,16.6362,1.637,88.32,26,3,9.35,clear sky
389,souillac,MU,-20.5167,57.5167,75.58,73,75,13.8,broken clouds
390,guiratinga,BR,-16.3494,-53.7583,65.21,91,100,2.89,overcast clouds
391,oblivskaya,RU,48.5362,42.5014,65.89,76,0,6.96,clear sky
392,ulladulla,AU,-35.35,150.4667,65.88,56,97,14.5,light rain
393,tura,IN,25.5198,90.2201,74.88,97,99,2.55,overcast clouds
394,leonidovo,RU,49.2833,142.8667,70.07,57,96,9.64,overcast clouds
395,dasuya,IN,31.8183,75.6597,98.82,35,0,12.44,clear sky
396,almaznyy,RU,48.0448,40.045,60.94,86,2,9.64,clear sky
397,katsuura,JP,35.1333,140.3,82.24,65,98,10.36,overcast clouds
398,boyolangu,ID,-8.1181,111.8935,84.69,66,32,6.67,scattered clouds
399,fairbanks,US,64.8378,-147.7164,68.0,51,90,8.05,overcast clouds
400,plouzane,FR,48.3833,-4.6167,59.32,94,90,3.44,overcast clouds
401,kahului,US,20.8947,-156.47,82.42,70,20,27.63,few clouds
402,moerai,PF,-22.4333,-151.3333,73.72,64,89,10.18,overcast clouds
403,arandis,NA,-22.4167,14.9667,67.69,25,44,16.46,scattered clouds
404,lima,PE,-12.0432,-77.0282,62.91,87,90,5.75,overcast clouds
405,takhatgarh,IN,25.3333,73.0,91.35,52,25,16.58,scattered clouds
406,klichka,RU,50.4457,117.996,77.18,31,91,10.49,overcast clouds
407,provideniya,RU,64.3833,-173.3,40.44,92,100,11.52,overcast clouds
408,faya,SA,18.3851,42.4509,68.11,16,96,5.26,overcast clouds
409,canyon,US,34.9803,-101.9188,81.01,54,50,14.52,scattered clouds
410,sitka,US,57.0531,-135.33,55.29,67,75,12.66,broken clouds
411,altar,MX,30.7,-111.8167,88.61,12,4,6.89,clear sky
412,marawi,PH,7.9986,124.2928,76.42,77,99,3.49,overcast clouds
413,fortuna,US,40.5982,-124.1573,61.14,62,90,8.01,overcast clouds
414,ajaccio,FR,42.0,8.9167,62.65,82,0,8.05,clear sky
415,bela,IN,25.9333,81.9833,94.24,44,48,10.29,scattered clouds
416,obo,CF,5.3998,26.4869,69.35,65,84,1.59,broken clouds
417,raymond,US,43.9015,-70.4703,56.35,88,67,3.74,broken clouds
418,oranjemund,NA,-28.55,16.4333,59.7,58,87,5.59,overcast clouds
419,gat,IL,31.61,34.7642,75.4,49,0,5.46,clear sky
420,pinar del rio,CU,22.4175,-83.6981,76.32,88,90,2.64,overcast clouds
421,phalaborwa,ZA,-23.943,31.1411,54.68,83,0,4.12,clear sky
422,maracai,BR,-22.6106,-50.6672,59.95,94,88,0.76,overcast clouds
423,otjiwarongo,NA,-20.4637,16.6477,49.95,41,16,10.63,few clouds
424,inirida,CO,3.8653,-67.9239,73.08,98,57,2.89,light rain
425,brisbane,AU,-27.4679,153.0281,72.86,51,20,1.01,few clouds
426,katobu,ID,-4.9408,122.5276,76.98,92,100,4.03,overcast clouds
427,changde,CN,29.0464,111.6783,82.74,79,97,4.05,overcast clouds
428,tabuk,PH,17.4189,121.4443,90.79,52,93,5.66,overcast clouds
429,fort frances,CA,48.5999,-93.4003,64.62,68,1,3.44,clear sky
430,gold coast,AU,-28.0,153.4333,72.34,53,7,5.01,clear sky
431,ewa beach,US,21.3156,-158.0072,84.15,60,40,11.99,scattered clouds
432,acajutla,SV,13.5928,-89.8275,80.8,83,100,2.06,overcast clouds
433,burns lake,CA,54.2331,-125.7533,60.22,57,97,1.36,overcast clouds
434,whitianga,NZ,-36.8333,175.7,65.01,80,80,4.32,broken clouds
435,tawang,IN,27.5833,91.8667,58.1,91,100,1.7,overcast clouds
436,bud,US,39.447,-86.1758,76.95,89,3,2.95,clear sky
437,darab,IR,28.7519,54.5444,94.77,11,0,0.87,clear sky
438,qaqortoq,GL,60.7167,-46.0333,43.3,87,100,1.9,overcast clouds
439,kedrovyy,RU,56.1667,91.8167,57.61,34,67,7.36,broken clouds
440,huilong,CN,31.8111,121.655,87.04,70,8,12.24,clear sky
441,tadine,NC,-21.55,167.8833,74.17,70,100,12.15,overcast clouds
442,pemangkat,ID,1.1667,108.9667,80.37,73,99,3.02,overcast clouds
443,merauke,ID,-8.4667,140.3333,82.4,79,44,16.13,scattered clouds
444,kavaratti,IN,10.5669,72.642,84.06,76,86,20.02,overcast clouds
445,batagay,RU,67.6333,134.6333,60.1,50,99,14.09,overcast clouds
446,xining,CN,36.6167,101.7667,72.77,35,0,3.8,clear sky
447,qasigiannguit,GL,68.8193,-51.1922,39.45,91,54,1.5,broken clouds
448,cumanayagua,CU,22.1494,-80.2022,74.95,93,100,2.73,overcast clouds
449,santa cruz,BO,-17.8,-63.1667,60.26,88,75,6.91,broken clouds
450,tutoia,BR,-2.7619,-42.2744,76.48,85,15,2.68,few clouds
451,evensk,RU,61.95,159.2333,54.77,51,94,1.23,overcast clouds
452,henties bay,NA,-22.116,14.2845,62.17,68,38,5.73,scattered clouds
453,craig,US,40.5153,-107.5464,67.62,29,1,0.0,clear sky
454,warren,US,39.4334,-84.1666,75.27,87,40,0.0,scattered clouds
455,chapais,CA,49.7834,-74.8492,51.58,60,0,5.35,clear sky
456,mogapinyana,BW,-22.3667,27.6,49.23,68,0,1.28,clear sky
457,pudozh,RU,61.8099,36.5345,66.43,49,13,5.08,few clouds
458,sao luiz gonzaga,BR,-28.4083,-54.9608,48.47,75,36,1.52,scattered clouds
459,caraballeda,VE,10.6112,-66.8522,80.67,78,20,5.75,few clouds
460,khorinsk,RU,52.1657,109.7726,69.33,43,40,8.55,scattered clouds
461,hastings,GB,50.8552,0.5729,63.9,89,100,6.55,overcast clouds
462,asfi,MA,32.2994,-9.2372,63.72,93,16,9.08,few clouds
463,karuzi,BI,-3.125,30.1333,55.44,82,38,2.64,scattered clouds
464,komsomolskiy,UZ,40.4272,71.7189,81.82,31,63,9.22,broken clouds
465,bunol,ES,39.4167,-0.7833,68.16,66,38,1.52,scattered clouds
466,jasper,US,37.2001,-94.3502,79.88,85,1,1.01,clear sky
467,maraa,BR,-1.8333,-65.3667,72.48,98,95,2.33,overcast clouds
468,corsicana,US,32.0954,-96.4689,82.11,78,1,3.0,clear sky
469,totma,RU,59.9747,42.7642,64.24,53,27,4.18,scattered clouds
470,moron,AR,-34.6534,-58.6198,56.95,61,69,1.01,broken clouds
471,abha,SA,18.2164,42.5053,67.82,32,20,0.0,few clouds
472,namibe,AO,-15.1961,12.1522,70.63,62,1,7.07,clear sky
473,bermeo,ES,43.4209,-2.7215,64.6,93,5,7.4,clear sky
474,pauini,BR,-7.7136,-66.9764,72.72,90,57,2.91,broken clouds
475,moncton,CA,46.1159,-64.8019,52.05,51,75,8.05,broken clouds
476,saint-francois,FR,46.4154,3.9054,56.64,99,90,2.3,fog
477,vilyuysk,RU,63.7553,121.6247,58.55,39,55,9.78,broken clouds
478,saint-louis,SN,16.3333,-15.0,79.41,57,80,12.19,broken clouds
479,finnsnes,NO,69.2296,17.9811,54.21,98,100,2.59,light rain
480,namanga,KE,-2.5433,36.7905,56.25,94,45,2.42,scattered clouds
481,progreso,MX,21.2833,-89.6667,77.11,89,100,5.14,overcast clouds
482,vancouver,CA,49.2497,-123.1193,57.18,88,90,1.99,overcast clouds
483,aleksandrovskoye,RU,44.7142,43.0008,62.15,79,15,3.56,few clouds
484,gornopravdinsk,RU,60.05,69.9,68.56,42,100,7.81,overcast clouds
485,wau,SS,7.7029,27.9953,77.02,54,100,0.58,overcast clouds
486,aberdeen,GB,57.1437,-2.0981,54.09,67,90,8.05,overcast clouds
487,jilib,SO,0.4883,42.7854,73.29,83,73,4.99,broken clouds
488,benguela,AO,-12.5763,13.4055,73.53,61,2,3.6,clear sky
489,shingu,JP,33.7333,135.9833,77.99,67,73,6.6,broken clouds
490,karratha,AU,-20.7377,116.8463,72.77,59,98,9.66,overcast clouds
491,sumkino,RU,58.1108,68.3244,68.58,39,34,6.91,scattered clouds
492,bellavista,PE,-7.0561,-76.5911,70.03,98,85,1.12,overcast clouds
493,karaton,ID,-6.3424,106.1045,89.96,57,56,3.31,broken clouds
494,remanso,BR,-9.6179,-42.0831,75.07,63,78,8.12,broken clouds
495,lubango,AO,-14.9172,13.4925,54.61,37,3,2.59,clear sky
496,gwadar,PK,25.1216,62.3254,84.72,76,100,8.81,overcast clouds
497,panzhihua,CN,26.5851,101.7128,80.69,66,98,1.34,overcast clouds
498,kaeo,NZ,-35.1,173.7833,65.32,80,100,7.14,overcast clouds
499,paracatu,BR,-17.2222,-46.8747,62.31,88,44,3.27,scattered clouds
500,kirakira,SB,-10.4544,161.9205,82.74,78,47,10.51,scattered clouds
501,akim swedru,GH,5.8938,-1.0164,72.77,99,100,2.26,overcast clouds
502,bellevue,US,47.6104,-122.2007,59.05,90,90,1.99,overcast clouds
503,lompoc,US,34.6391,-120.4579,64.13,74,1,16.11,haze
504,maniitsoq,GL,65.4167,-52.9,38.26,82,16,5.21,few clouds
505,whitecourt,CA,54.1502,-115.6855,61.84,39,75,3.44,broken clouds
506,yicheng,CN,31.3705,119.8703,84.04,66,39,8.41,scattered clouds
507,senhor do bonfim,BR,-10.4614,-40.1894,65.01,81,38,1.43,scattered clouds
508,moree,AU,-29.4667,149.85,59.02,63,75,8.05,broken clouds
509,sulangan,PH,11.1373,123.7228,80.51,81,100,12.73,moderate rain
510,mahanje,TZ,-9.9333,35.3333,52.45,88,19,1.5,few clouds
511,mabaruma,GY,8.2,-59.7833,73.0,95,26,2.71,scattered clouds
512,chau doc,VN,10.7,105.1167,77.54,84,100,9.22,light rain
513,rosetta,EG,31.4044,30.4164,73.22,71,9,11.77,clear sky
514,praya,CV,14.9215,-23.5087,75.74,88,40,9.22,scattered clouds
515,riyadh,SA,24.6877,46.7219,82.45,18,0,8.05,clear sky
516,moryakovskiy zaton,RU,56.6956,84.6467,60.03,32,12,4.88,few clouds
517,broken hill,AU,-31.95,141.4333,56.91,67,90,6.91,overcast clouds
518,arteaga,MX,18.4667,-102.4167,67.37,90,91,3.8,overcast clouds
519,holoby,UA,51.0865,25.0077,57.06,90,22,4.52,few clouds
520,nelson bay,AU,-32.7167,152.15,63.75,55,1,3.0,clear sky
521,casa nova,BR,-9.4167,-41.1333,73.38,59,29,9.37,scattered clouds
522,tiznit,MA,29.5833,-9.5,70.12,39,4,2.42,clear sky
523,erenhot,CN,43.6475,111.9767,83.73,22,73,8.95,broken clouds
524,pak phanang,TH,8.3511,100.202,88.03,71,100,11.81,overcast clouds
525,ocampo,MX,21.65,-101.5,60.6,62,99,12.59,overcast clouds
526,buala,SB,-8.145,159.5921,84.22,62,15,9.17,few clouds
527,vao,NC,-22.6667,167.4833,72.81,74,100,19.37,light rain
528,catuday,PH,16.2923,119.8062,83.39,71,99,10.16,overcast clouds
529,margate,GB,51.3813,1.3862,63.88,76,100,5.01,overcast clouds
530,beringovskiy,RU,63.05,179.3167,37.4,93,100,4.16,overcast clouds
531,noumea,NC,-22.2763,166.4572,73.99,99,100,11.18,light rain
532,flin flon,CA,54.7682,-101.865,54.18,99,100,4.85,overcast clouds
533,ilhabela,BR,-23.7781,-45.3581,66.4,86,100,4.03,overcast clouds
534,sorong,ID,-0.8833,131.25,80.83,82,91,6.11,overcast clouds
535,varna,BG,43.2167,27.9167,65.44,93,40,5.75,scattered clouds
536,balakhonovskoye,RU,44.7767,41.7842,69.78,86,22,1.48,few clouds
537,guymon,US,36.6828,-101.4816,78.8,57,1,10.36,clear sky
538,kendari,ID,-3.945,122.4989,76.77,93,100,1.7,light rain
539,axim,GH,4.8699,-2.2405,78.93,85,100,5.17,overcast clouds
540,hobyo,SO,5.3505,48.5268,78.21,80,66,23.29,broken clouds
541,amalapuram,IN,16.5833,82.0167,84.58,86,100,8.39,overcast clouds
542,dunedin,NZ,-45.8742,170.5036,53.8,65,4,5.01,clear sky
543,darlawn,IN,24.0167,92.9,76.6,88,100,0.76,overcast clouds
544,lander,US,42.833,-108.7307,70.2,30,1,11.5,clear sky
545,chernyshevskiy,RU,63.0128,112.4714,56.89,30,77,12.41,broken clouds
546,bowen,AU,-20.0167,148.2333,75.42,56,93,7.27,overcast clouds
547,tjome,NO,59.1109,10.3933,58.41,82,20,8.05,few clouds
548,massena,US,44.9281,-74.8919,60.73,88,1,4.61,clear sky
549,guatire,VE,10.4762,-66.5427,77.5,97,47,2.62,scattered clouds
550,lac du bonnet,CA,50.2536,-96.0612,64.58,78,76,15.28,broken clouds
551,payo,ID,-3.7508,103.6372,88.45,54,27,3.51,scattered clouds
552,hervey bay,AU,-25.2986,152.8535,71.71,45,44,3.8,scattered clouds
553,manicore,BR,-5.8092,-61.3003,78.06,74,89,1.63,overcast clouds
554,svetlogorsk,BY,52.6333,29.7333,58.05,89,3,1.7,clear sky
555,bilibino,RU,68.0546,166.4372,49.64,53,100,0.65,overcast clouds
556,tlmace,SK,48.2893,18.5315,62.58,86,46,3.89,scattered clouds
557,college,US,64.8569,-147.8028,67.98,50,75,10.36,broken clouds
558,ambulu,ID,-8.345,113.6058,86.58,59,1,6.24,clear sky
559,emba,KZ,48.8264,58.1442,76.3,42,100,12.01,overcast clouds
560,mancio lima,BR,-7.6142,-72.8958,71.67,97,49,0.78,scattered clouds
561,bonavista,CA,48.6499,-53.1147,44.6,87,97,3.29,light rain
562,makiwalo,PH,12.5101,124.706,83.37,71,100,3.65,overcast clouds
563,catamarca,AR,-28.4696,-65.7852,55.78,90,0,6.4,clear sky
564,nantong,CN,32.0303,120.8747,95.0,57,26,12.62,scattered clouds
565,kidal,ML,18.4411,1.4078,90.48,20,0,4.41,clear sky
566,blagodatnoye,RU,45.3997,42.5867,70.61,75,11,2.66,few clouds
567,puerto leguizamo,CO,-0.1934,-74.7819,71.24,98,56,1.16,broken clouds
568,longkou,CN,37.6508,120.3286,79.95,49,100,9.28,light rain
569,gushikawa,JP,26.3544,127.8686,87.8,73,20,10.36,few clouds
570,jawhar,SO,2.7809,45.5005,75.36,78,39,13.47,scattered clouds
571,ko samui,TH,9.5357,99.9357,87.71,62,20,8.05,few clouds
572,porto novo,BJ,6.4965,2.6036,76.82,80,100,1.48,overcast clouds
573,morehead,US,37.2711,-87.1764,78.51,95,1,0.0,clear sky
574,korla,CN,41.7597,86.1469,82.65,15,50,10.51,scattered clouds
575,rio gallegos,AR,-51.6226,-69.2181,42.85,75,75,17.27,broken clouds
576,kenai,US,60.5544,-151.2583,62.02,68,1,9.22,clear sky
577,suining,CN,30.508,105.5733,74.98,83,100,2.89,overcast clouds
578,utete,TZ,-7.986,38.758,64.62,90,0,2.37,clear sky
579,villazon,BO,-22.0866,-65.5942,35.65,35,0,2.82,clear sky
580,kudahuvadhoo,MV,2.6708,72.8944,83.17,74,77,12.57,broken clouds
581,tonota,BW,-21.4833,27.4833,48.61,70,0,2.21,clear sky
582,cordoba,AR,-31.4135,-64.1811,61.23,76,0,4.61,clear sky
583,semnan,IR,35.5729,53.3971,86.04,18,0,5.14,clear sky
584,ambunti,PG,-4.2365,142.8448,89.83,53,48,3.47,scattered clouds
585,dongsheng,CN,39.8161,109.9776,78.49,41,69,13.78,broken clouds
586,ust-ishim,RU,57.6935,71.1665,66.2,43,77,6.46,broken clouds
587,middelburg,ZA,-25.7751,29.4648,44.02,57,0,2.53,clear sky
588,drumnadrochit,GB,57.3344,-4.4799,53.29,79,98,10.83,overcast clouds
589,noshiro,JP,40.2039,140.0242,77.94,87,96,4.65,overcast clouds
590,at-bashi,KG,41.1702,75.8106,59.86,49,7,2.42,clear sky
591,chokwe,MZ,-24.5333,32.9833,58.77,96,0,5.03,clear sky
592,pangoa,PE,-12.1167,-73.0,66.56,99,89,2.57,overcast clouds
593,port moresby,PG,-9.4431,147.1797,87.22,66,40,10.36,haze
594,bacolod,PH,10.6667,122.95,82.94,74,100,3.98,moderate rain
595,buenos aires,AR,-34.6132,-58.3772,56.93,53,0,8.05,clear sky
596,nalut,LY,30.3333,10.85,68.95,49,0,9.31,clear sky
597,pasaco,GT,13.9772,-90.2064,76.21,89,100,2.98,overcast clouds
598,voykove,UA,45.3826,36.4372,66.61,73,0,8.99,clear sky
599,sechura,PE,-5.5569,-80.8222,67.87,76,44,13.18,scattered clouds
600,kupang,ID,-10.1667,123.5833,88.38,55,20,13.8,few clouds
601,tahta,EG,26.7693,31.5021,82.72,19,0,1.23,clear sky
602,upington,ZA,-28.4478,21.2561,59.38,44,0,11.5,clear sky
603,kloulklubed,PW,7.0419,134.2556,86.5,74,93,11.05,overcast clouds
604,temryuk,RU,45.2722,37.3811,62.26,76,1,8.66,clear sky
605,cockburn town,TC,21.4612,-71.1419,80.37,78,40,17.34,scattered clouds
606,beipiao,CN,41.7919,120.7792,94.68,16,54,15.97,broken clouds
607,rafai,CF,4.95,23.9167,68.85,70,90,1.63,overcast clouds
608,waycross,US,31.2136,-82.354,75.9,95,40,3.44,scattered clouds
609,san patricio,US,28.017,-97.5169,82.85,87,5,11.86,clear sky
610,comodoro rivadavia,AR,-45.8667,-67.5,57.06,58,0,14.97,clear sky
611,mareeba,AU,-17.0,145.4333,78.44,77,87,6.11,overcast clouds
612,coruripe,BR,-10.1256,-36.1756,72.77,82,11,3.62,few clouds
613,suntar,RU,62.1444,117.6319,60.51,32,73,7.99,broken clouds
614,puerto suarez,BO,-18.95,-57.8,64.2,74,100,3.04,overcast clouds
615,pitimbu,BR,-7.4706,-34.8086,72.19,84,41,10.85,scattered clouds
616,basmat,IN,19.3167,77.1667,80.47,58,60,15.82,broken clouds
617,kuju,IN,23.7167,85.5,81.34,90,100,4.85,overcast clouds
618,areosa,PT,41.7178,-8.8571,72.09,74,5,6.87,clear sky
619,tual,ID,-5.6667,132.75,81.32,82,65,15.73,broken clouds
620,la romana,DO,18.4273,-68.9728,76.73,94,75,4.61,broken clouds
621,ouadda,CF,8.0777,22.4007,70.14,66,97,2.17,overcast clouds
622,kushiro,JP,42.975,144.3747,59.95,94,75,12.66,fog
623,podgornoye,RU,51.735,39.1496,59.22,100,26,0.0,light rain
624,quatre cocos,MU,-20.2078,57.7625,75.31,69,99,18.43,overcast clouds
625,necochea,AR,-38.5473,-58.7368,50.67,74,60,9.98,broken clouds
626,fredericton,CA,45.9454,-66.6656,52.84,80,90,8.05,overcast clouds
627,takeo,KH,10.9167,104.8333,78.94,78,100,9.69,light rain
628,formosa,AR,-26.1775,-58.1781,55.38,100,0,0.0,clear sky
629,mumford,GH,5.2618,-0.759,78.03,87,100,8.1,light rain
630,wajid,SO,3.8093,43.2471,70.74,81,50,18.81,scattered clouds
631,desaguadero,PE,-16.5656,-69.0417,39.02,76,0,4.21,clear sky
632,ola,RU,59.5833,151.2833,53.87,57,8,12.64,clear sky
633,melfi,IT,40.9965,15.6514,61.09,60,87,4.92,overcast clouds
634,awbari,LY,26.5921,12.7805,73.31,31,0,5.88,clear sky
635,smithers,CA,54.7804,-127.1743,61.12,44,75,5.75,broken clouds
636,oktyabrskiy,RU,54.4815,53.471,57.58,96,100,5.99,overcast clouds
637,port-gentil,GA,-0.7193,8.7815,78.28,84,100,8.23,light rain
638,roald,NO,62.5833,6.1333,55.17,87,75,11.5,light rain
639,richards bay,ZA,-28.783,32.0377,59.5,88,0,7.7,clear sky
640,kericho,KE,-0.3677,35.2831,51.42,97,99,4.61,overcast clouds
641,tucuma,BR,-0.1833,-50.05,72.37,95,100,2.17,overcast clouds
642,numata,JP,36.6333,139.05,79.5,50,32,5.75,scattered clouds
643,manuk mangkaw,PH,4.8,119.85,83.68,67,100,2.75,overcast clouds
644,kupino,RU,54.3663,77.2981,59.63,49,84,8.97,broken clouds
645,omboue,GA,-1.5746,9.2618,75.72,91,100,3.11,overcast clouds
646,aklavik,CA,68.2191,-135.0107,65.23,41,99,10.85,overcast clouds
647,puerto madryn,AR,-42.7692,-65.0385,62.06,56,87,27.36,overcast clouds
648,hauterive,FR,46.0901,3.4459,59.76,97,39,1.03,scattered clouds
649,sal rei,CV,16.1833,-22.9167,73.96,87,75,5.82,broken clouds
650,eagle pass,US,28.7091,-100.4995,88.27,48,50,15.73,scattered clouds
651,hualmay,PE,-11.0964,-77.6139,64.09,85,31,6.89,scattered clouds
652,olinda,BR,-8.0089,-34.8553,73.13,73,40,4.61,scattered clouds
653,fraga,ES,41.5229,0.3489,63.57,72,55,2.82,broken clouds
654,kawalu,ID,-7.3817,108.2082,85.73,60,49,4.21,scattered clouds
655,surt,LY,31.2089,16.5887,69.66,78,0,5.39,clear sky
656,cumra,TR,37.5732,32.7745,53.74,64,6,0.83,clear sky
657,tibati,CM,6.4667,12.6333,64.8,97,100,2.55,overcast clouds
658,ullapool,GB,57.8987,-5.1604,52.95,88,99,18.72,overcast clouds
659,port augusta,AU,-32.5,137.7667,60.94,47,94,9.62,overcast clouds
660,talovaya,RU,51.1144,40.73,64.6,83,16,5.48,few clouds
661,san luis,AR,-33.295,-66.3356,54.72,56,6,13.76,clear sky
662,lashio,MM,22.9333,97.75,70.48,99,100,1.79,overcast clouds
663,baft,IR,29.234,56.6057,82.6,15,0,1.72,clear sky
664,nizhniy kuranakh,RU,58.8353,125.4869,54.05,79,100,6.87,overcast clouds
665,vila franca do campo,PT,37.7167,-25.4333,61.21,87,0,1.66,clear sky
666,kurchum,KZ,48.5722,83.6542,62.26,41,3,11.92,clear sky
667,gorele,TR,41.0308,39.0031,67.44,76,11,1.66,few clouds
668,angoche,MZ,-16.2325,39.9086,67.19,80,0,7.7,clear sky
669,ventersburg,ZA,-28.0856,27.1381,43.93,72,7,2.01,clear sky
670,san vicente de canete,PE,-13.0751,-76.3835,63.48,86,16,1.97,few clouds
671,puerto madero,MX,14.7208,-92.4215,80.8,100,75,0.0,broken clouds
672,kuching,MY,1.55,110.3333,86.22,70,40,3.44,scattered clouds
673,nuevo progreso,MX,23.1667,-97.95,82.6,66,100,6.67,overcast clouds
674,hailey,US,43.5196,-114.3153,58.86,41,90,4.61,overcast clouds
675,pahrump,US,36.2083,-115.9839,87.44,7,0,4.79,clear sky
676,hearst,CA,49.6835,-83.6665,59.25,60,97,7.72,overcast clouds
677,shelburne,CA,44.0787,-80.2041,62.67,78,77,5.08,broken clouds
678,moose factory,CA,51.2585,-80.6094,35.6,93,1,3.44,clear sky
679,aalborg,DK,57.048,9.9187,54.97,87,20,12.66,few clouds
680,aykhal,RU,66.0,111.5,48.49,48,89,23.62,overcast clouds
681,bandar-e lengeh,IR,26.5579,54.8807,86.11,94,4,4.61,mist
682,vanderhoof,CA,54.0166,-124.0198,54.0,59,99,3.24,overcast clouds
683,golden gate,US,26.1879,-81.6951,83.98,84,20,3.44,few clouds
684,belaya gora,RU,68.5333,146.4167,68.04,21,70,13.53,broken clouds
685,anloga,GH,5.7947,0.8973,75.42,82,100,10.16,overcast clouds
686,poronaysk,RU,49.2167,143.1167,64.56,66,100,14.23,light rain
687,bandarbeyla,SO,9.4942,50.8122,81.64,59,78,27.94,broken clouds
688,itaobim,BR,-16.5667,-41.8333,67.48,65,100,2.13,overcast clouds
689,maumere,ID,-8.6199,122.2111,82.54,72,18,2.66,few clouds
690,raton,US,36.9034,-104.4391,68.61,33,1,10.36,clear sky
691,riohacha,CO,11.5444,-72.9072,80.17,76,6,10.07,clear sky
692,koulikoro,ML,14.0,-7.75,84.38,41,77,3.62,broken clouds
693,lakes entrance,AU,-37.8811,147.981,56.17,87,100,15.79,overcast clouds
694,memari,IN,23.2,88.1167,85.86,65,61,13.51,broken clouds
695,boguchany,RU,58.3814,97.4531,62.8,31,2,2.77,clear sky
696,warrnambool,AU,-38.3833,142.4833,57.81,71,23,12.84,few clouds
697,ipixuna,BR,-1.7625,-48.8043,76.95,99,100,0.94,very heavy rain
698,eenhana,NA,-17.4667,16.3333,49.75,44,8,7.36,clear sky
699,kununurra,AU,-15.7667,128.7333,80.58,17,11,6.91,few clouds
700,antalaha,MG,-14.9003,50.2788,69.6,86,98,5.97,light rain
701,changping,CN,40.2186,116.2197,98.51,33,94,14.0,overcast clouds
702,kamenka,RU,51.3223,42.7678,66.22,79,27,4.61,scattered clouds
703,rosarito,MX,32.3333,-117.0333,69.58,71,0,9.19,clear sky
704,saint anthony,US,45.0205,-93.218,80.53,51,75,1.99,broken clouds
705,otradnoye,RU,59.7775,30.8181,64.56,86,100,5.32,overcast clouds
706,mayo,US,38.8876,-76.5119,68.05,93,90,8.01,overcast clouds
707,nizwa,OM,22.9333,57.5333,94.84,35,0,2.17,clear sky
708,cervo,ES,43.6702,-7.4101,61.2,94,61,11.92,broken clouds
709,caravelas,BR,-17.7125,-39.2481,72.46,84,100,6.4,overcast clouds
710,porterville,US,36.0652,-119.0168,79.88,24,0,6.91,clear sky
711,shakawe,BW,-18.3667,21.85,46.38,52,0,5.35,clear sky
